"ID","experiment","construct","rapa","area","mean_h2b","mean_n","mean_c","slice","phase","ratio","timepoint","normalized_area","normalized_n","normalized_c","normalized_h2b","normalized_ratio"
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",75.99,567.26,400.96,347,5,"early_ana",1.15550432276657,-3,3.39696021457309,1.0343084145901,1.13398692810458,0.85133269300036,0.912099063010293
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",33.45,624.89,380.47,306,6,"ana_telo",1.2433660130719,0,1.49530621367903,0.981452819480989,1,0.937822667787249,0.981452819480991
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",22.37,666.32,387.66,306,6,"ana_telo",1.26686274509804,0,1,1,1,1,1
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",36.08,696.36,369.75,348,7,"ana_telo",1.0625,3,1.61287438533751,0.953799721405355,1.13725490196078,1.04508344339056,0.838685961925398
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",27.85,689.33,377.84,348,7,"ana_telo",1.08574712643678,3,1.24497094322754,0.974668523964298,1.13725490196078,1.03453295713771,0.85703611589964
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",38.87,699.18,363.87,432,8,"ana_telo",0.842291666666667,6,1.73759499329459,0.938631790744467,1.41176470588235,1.04931564413495,0.664864185110664
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",27.38,668.95,377.62,432,8,"ana_telo",0.87412037037037,6,1.22396066160036,0.974101016354537,1.41176470588235,1.00394705246728,0.689988219917797
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",35.12,619.59,358.3,396,9,"ana_telo",0.90479797979798,9,1.56995976754582,0.924263529897333,1.29411764705882,0.929868531636451,0.714203636738848
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",42.52,625.14,352.25,355,10,"ana_telo",0.992253521126761,12,1.90075994635673,0.908657070628902,1.16013071895425,0.938197862888702,0.783236798908292
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",31.78,574.56,372.97,355,10,"ana_telo",1.05061971830986,12,1.42065265981225,0.962105969148223,1.16013071895425,0.86228838996278,0.829308243829172
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",43.91,592.77,348.93,296,11,"ana_telo",1.17881756756757,15,1.96289673670094,0.900092864881597,0.967320261437909,0.889617601152599,0.930501407614085
